System Properties:
Operating System:	 Microsoft Windows NT 5.1.2600 Service Pack 2
System User Name:	 hcw
Machine Name:	 RPC354

Data properties:

Recording name:	 Rec 57
Recording date:	 05/04/2009
Recording time:	 15:07:10
Recording resolution:	 1280 x 1024

Export date:	 24/10/2012
Export time:	 12:02:06

Participant:	 P55
Filter settings:

Eye: Average
Validity: Normal
Fixation filter: ClearView fixation filter
Fixation radius: 100
Min duration: 200

Timestamp	DateTimeStamp	DateTimeStampStartOffset	Number	GazePointXLeft	GazePointYLeft	CamXLeft	CamYLeft	DistanceLeft	PupilLeft	ValidityLeft	GazePointXRight	GazePointYRight	CamXRight	CamYRight	DistanceRight	PupilRight	ValidityRight	FixationIndex	GazePointX	GazePointY	Event	EventKey	Data1	Data2	Descriptor	StimuliName	StimuliID	MediaWidth	MediaHeight	MediaPosX	MediaPosY	MappedFixationPointX	MappedFixationPointY	FixationDuration	AoiIds	AoiNames	WebGroupImage	MappedGazeDataPointX	MappedGazeDataPointY	MicroSecondTimestamp	AbsoluteMicroSecondTimestamp	
0																					ImageStart	8	0	0	1917.170med_resized.jpg																	
39	15:07:10.039	00:00:00.038	0	675.4609	537.9093	0.60285	0.3363967	772.1479	4.087857	0	664.9518	534.9391	0.3427015	0.3306795	767.3486	4.243183	0	0	670	536						1917.170med_resized.jpg	0	1000	725	140	149	514	456	1794	0	Content		530	387	38572	13464876713	
58	15:07:10.058	00:00:00.058	1	672.4672	519.987	0.6030562	0.3362525	772.1479	4.057572	0	654.7598	529.5875	0.3429277	0.3303872	767.3486	4.148324	0	0	664	525						1917.170med_resized.jpg	0	1000	725	140	149	514	456	1794	0	Content		524	376	58451	13464896592	
78	15:07:10.078	00:00:00.078	2	673.6736	526.6644	0.6032428	0.3361046	772.1479	4.168142	0	667.8821	534.2968	0.3431176	0.3301321	767.3486	4.112422	0	0	671	530						1917.170med_resized.jpg	0	1000	725	140	149	514	456	1794	0	Content		531	381	78498	13464916639	
98	15:07:10.098	00:00:00.098	3	676.8005	523.387	0.6035394	0.3360343	772.1479	4.127394	0	664.3674	540.6715	0.3433192	0.3299357	767.3486	4.185692	0	0	671	532						1917.170med_resized.jpg	0	1000	725	140	149	514	456	1794	0	Content		531	383	98482	13464936623	
118	15:07:10.118	00:00:00.118	4	649.1338	514.9063	0.6036792	0.3360918	772.1479	4.119998	0	669.2468	530.2117	0.3435376	0.3298811	767.3486	4.168052	0	0	659	523						1917.170med_resized.jpg	0	1000	725	140	149	514	456	1794	0	Content		519	374	118352	13464956493	
138	15:07:10.138	00:00:00.138	5	648.0155	517.0277	0.6037309	0.3363423	772.2237	4.112998	0	669.8226	532.4292	0.343565	0.3299844	768.5597	4.176511	0	0	659	525						1917.170med_resized.jpg	0	1000	725	140	149	514	456	1794	0	Content		519	376	138202	13464976343	
158	15:07:10.158	00:00:00.158	6	678.3102	556.9393	0.6038591	0.3365793	772.2237	4.159678	0	664.1615	531.2648	0.3436721	0.3302946	768.5597	4.17065	0	0	671	544						1917.170med_resized.jpg	0	1000	725	140	149	514	456	1794	0	Content		531	395	158196	13464996337	
178	15:07:10.178	00:00:00.178	7	652.775	544.2241	0.6040058	0.33683	772.2237	4.194378	0	660.1907	541.015	0.3438151	0.3306299	768.5597	4.185465	0	0	656	543						1917.170med_resized.jpg	0	1000	725	140	149	514	456	1794	0	Content		516	394	178091	13465016232	
198	15:07:10.198	00:00:00.198	8	637.1173	543.2712	0.6042303	0.3369938	772.2237	4.179217	0	665.8936	526.952	0.3439453	0.3308322	768.5597	4.272567	0	0	652	535						1917.170med_resized.jpg	0	1000	725	140	149	514	456	1794	0	Content		512	386	198081	13465036222	
218	15:07:10.218	00:00:00.217	9	672.1949	541.2396	0.6043517	0.3371335	772.2237	4.141891	0	671.2751	526.7913	0.3440927	0.3309662	768.5597	4.295169	0	0	672	534						1917.170med_resized.jpg	0	1000	725	140	149	514	456	1794	0	Content		532	385	217953	13465056094	
238	15:07:10.238	00:00:00.237	10	657.2784	542.3154	0.6044899	0.3373916	770.9257	4.147126	0	671.6748	526.2453	0.3442677	0.3310039	768.8676	4.319465	0	0	664	534						1917.170med_resized.jpg	0	1000	725	140	149	514	456	1794	0	Content		524	385	237952	13465076093	
258	15:07:10.258	00:00:00.257	11	659.5392	560.4656	0.6046236	0.3375275	770.9257	4.196568	0	668.9497	480.2272	0.3444166	0.3311358	768.8676	4.240865	0	0	664	520						1917.170med_resized.jpg	0	1000	725	140	149	514	456	1794	0	Content		524	371	257829	13465095970	
278	15:07:10.278	00:00:00.277	12	639.3172	527.5133	0.6046703	0.3377947	770.9257	4.192062	0	667.3517	522.802	0.3444907	0.3312696	768.8676	4.347235	0	0	653	525						1917.170med_resized.jpg	0	1000	725	140	149	514	456	1794	0	Content		513	376	277822	13465115963	
