System Properties:
Operating System:	 Microsoft Windows NT 5.1.2600 Service Pack 2
System User Name:	 hcw
Machine Name:	 RPC354

Data properties:

Recording name:	 Rec 18
Recording date:	 01/04/2009
Recording time:	 14:45:25
Recording resolution:	 1280 x 1024

Export date:	 24/10/2012
Export time:	 12:01:50

Participant:	 P15
Filter settings:

Eye: Average
Validity: Normal
Fixation filter: ClearView fixation filter
Fixation radius: 100
Min duration: 200

Timestamp	DateTimeStamp	DateTimeStampStartOffset	Number	GazePointXLeft	GazePointYLeft	CamXLeft	CamYLeft	DistanceLeft	PupilLeft	ValidityLeft	GazePointXRight	GazePointYRight	CamXRight	CamYRight	DistanceRight	PupilRight	ValidityRight	FixationIndex	GazePointX	GazePointY	Event	EventKey	Data1	Data2	Descriptor	StimuliName	StimuliID	MediaWidth	MediaHeight	MediaPosX	MediaPosY	MappedFixationPointX	MappedFixationPointY	FixationDuration	AoiIds	AoiNames	WebGroupImage	MappedGazeDataPointX	MappedGazeDataPointY	MicroSecondTimestamp	AbsoluteMicroSecondTimestamp	
0																					ImageStart	8	0	0	1964.287med.JPG																	
29	14:45:25.029	00:00:00.028	0	565.8686	513.1292	0.5934356	0.09020378	757.2013	5.692589	0	563.8146	559.1408	0.3594069	0.08997241	755.1319	5.709908	0	0	565	536						1964.287med.JPG	0	894	694	193	165	394	338	1356	0	Content		372	371	28783	16055176138	
49	14:45:25.049	00:00:00.048	1	593.7731	534.0577	0.5935002	0.09020635	757.2013	5.665145	0	508.8928	593.0022	0.3594377	0.08997608	755.1319	5.803189	0	0	551	564						1964.287med.JPG	0	894	694	193	165	394	338	1356	0	Content		358	399	48783	16055196138	
69	14:45:25.069	00:00:00.068	2	560.5135	493.9544	0.5934836	0.09013834	757.2013	5.775542	0	528.8996	565.5917	0.3594114	0.08992198	755.1319	5.753762	0	0	545	530						1964.287med.JPG	0	894	694	193	165	394	338	1356	0	Content		352	365	68658	16055216013	
89	14:45:25.089	00:00:00.088	3	568.2885	495.0443	0.5934013	0.09013779	756.9143	5.69175	0	520.2638	577.6268	0.3593275	0.08985119	756.135	5.73465	0	0	544	536						1964.287med.JPG	0	894	694	193	165	394	338	1356	0	Content		351	371	88677	16055236032	
109	14:45:25.109	00:00:00.108	4	571.1519	512.0421	0.5933456	0.09007179	756.9143	5.666524	0	558.4415	578.8206	0.3592708	0.0898369	756.135	5.78707	0	0	565	545						1964.287med.JPG	0	894	694	193	165	394	338	1356	0	Content		372	380	108573	16055255928	
129	14:45:25.129	00:00:00.128	5	534.0856	512.7623	0.5932413	0.09008441	756.9143	5.836465	0	521.3988	598.939	0.3591564	0.08982608	756.135	5.827469	0	0	528	556						1964.287med.JPG	0	894	694	193	165	394	338	1356	0	Content		335	391	128550	16055275905	
148	14:45:25.148	00:00:00.148	6	537.1953	486.6907	0.5931271	0.09002415	756.9143	5.799392	0	587.11	573.5454	0.3589853	0.08977674	756.135	5.971888	0	0	562	530						1964.287med.JPG	0	894	694	193	165	394	338	1356	0	Content		369	365	148410	16055295765	
168	14:45:25.168	00:00:00.168	7	574.7129	477.94	0.5930019	0.08991942	756.9143	5.616138	0	545.1307	541.5623	0.3588235	0.08970124	756.135	5.986336	0	0	560	510						1964.287med.JPG	0	894	694	193	165	394	338	1356	0	Content		367	345	168410	16055315765	
188	14:45:25.188	00:00:00.188	8	557.3472	469.8404	0.5928643	0.08979306	756.702	5.686078	0	542.1078	542.4064	0.3586721	0.08952972	756.0536	6.000151	0	0	550	506						1964.287med.JPG	0	894	694	193	165	394	338	1356	0	Content		357	341	188289	16055335644	
208	14:45:25.208	00:00:00.208	9	551.7418	483.1985	0.5926861	0.0897447	756.702	5.986721	0	528.7456	572.3212	0.3584044	0.08950081	756.0536	6.026867	0	0	540	528						1964.287med.JPG	0	894	694	193	165	394	338	1356	0	Content		347	363	208287	16055355642	
228	14:45:25.228	00:00:00.228	10	548.765	453.9678	0.5924407	0.0896023	756.702	5.776937	0	540.4125	562.2731	0.3581762	0.08936474	756.0536	5.859261	0	0	545	508						1964.287med.JPG	0	894	694	193	165	394	338	1356	0	Content		352	343	228154	16055375509	
248	14:45:25.248	00:00:00.248	11	608.6561	471.5486	0.5922825	0.08943632	756.702	5.706969	0	533.1926	544.2903	0.3580126	0.08916417	756.0536	5.990668	0	0	571	508						1964.287med.JPG	0	894	694	193	165	394	338	1356	0	Content		378	343	248160	16055395515	
268	14:45:25.268	00:00:00.268	12	565.7963	483.2878	0.5921035	0.08922236	756.702	5.751577	0	517.1525	579.9436	0.3578296	0.08907261	756.0536	5.933771	0	0	541	532						1964.287med.JPG	0	894	694	193	165	394	338	1356	0	Content		348	367	268155	16055415510	
288	14:45:25.288	00:00:00.288	13	579.8171	472.213	0.5918502	0.08924175	757.0002	5.722009	0	520.0113	574.063	0.3576429	0.08917311	754.1163	5.860314	0	0	550	523						1964.287med.JPG	0	894	694	193	165	394	338	1356	0	Content		357	358	288031	16055435386	
308	14:45:25.308	00:00:00.308	14	568.2667	487.3009	0.5916664	0.08945572	757.0002	5.839277	0	464.4778	553.4861	0.3574421	0.08947835	754.1163	5.94654	0	0	516	520						1964.287med.JPG	0	894	694	193	165	394	338	1356	0	Content		323	355	308036	16055455391	
328	14:45:25.328	00:00:00.327	15	567.1594	453.1419	0.5914551	0.08982623	757.0002	5.820186	0	525.2449	559.291	0.3572699	0.08985884	754.1163	5.989194	0	0	546	506						1964.287med.JPG	0	894	694	193	165	394	338	1356	0	Content		353	341	327942	16055475297	
348	14:45:25.348	00:00:00.347	16	588.0087	488.5565	0.5912014	0.09011808	757.0002	5.780148	0	516.441	566.8214	0.3570463	0.09025611	754.1163	5.976648	0	0	552	528						1964.287med.JPG	0	894	694	193	165	394	338	1356	0	Content		359	363	347997	16055495352	
368	14:45:25.368	00:00:00.367	17	637.989	480.4406	0.5907557	0.09034414	757.0002	5.834834	0	557.9	524.2519	0.356654	0.09056571	754.1163	5.956472	0	0	598	502						1964.287med.JPG	0	894	694	193	165	394	338	1356	0	Content		405	337	367806	16055515161	
388	14:45:25.388	00:00:00.387	18	648.7335	473.3011	0.5900058	0.09015039	756.0237	5.80756	0	565.7212	526.9243	0.3563633	0.09022932	753.8939	5.973763	0	0	607	500						1964.287med.JPG	0	894	694	193	165	394	338	1356	0	Content		414	335	387796	16055535151	
408	14:45:25.408	00:00:00.407	19	659.6491	425.9198	0.5899035	0.09050985	756.0237	6.010476	0	581.3546	463.3128	0.3561378	0.09063654	753.8939	5.844063	0	0	621	445						1964.287med.JPG	0	894	694	193	165	394	338	1356	0	Content		428	280	407658	16055555013	
428	14:45:25.428	00:00:00.427	20	567.6057	457.4174	0.5896975	0.09066401	756.0237	6.212419	0	586.5519	527.0851	0.3559513	0.09082226	753.8939	5.986776	0	0	577	492						1964.287med.JPG	0	894	694	193	165	394	338	1356	0	Content		384	327	427661	16055575016	
448	14:45:25.448	00:00:00.447	21	621.0176	392.2588	0.5896343	0.09074198	756.0237	6.055671	0	613.7741	526.668	0.3558851	0.09088658	753.8939	5.911262	0	0	617	459						1964.287med.JPG	0	894	694	193	165	394	338	1356	0	Content		424	294	447543	16055594898	
468	14:45:25.468	00:00:00.467	22	665.7024	429.1773	0.5895478	0.09078111	756.0237	6.014029	0	648.7076	477.2747	0.3558242	0.09093009	753.8939	5.936647	0	0	657	453						1964.287med.JPG	0	894	694	193	165	394	338	1356	0	Content		464	288	467529	16055614884	
487	14:45:25.487	00:00:00.487	23	632.8077	425.8396	0.5894411	0.09081197	757.9171	6.091015	0	664.678	505.7845	0.3557152	0.09100921	756.4255	5.914155	0	0	649	466						1964.287med.JPG	0	894	694	193	165	394	338	1356	0	Content		456	301	487405	16055634760	
507	14:45:25.507	00:00:00.507	24	664.078	431.9844	0.5893313	0.09096678	757.9171	6.196005	0	601.1045	515.4705	0.3555944	0.09109362	756.4255	6.214121	0	0	633	474						1964.287med.JPG	0	894	694	193	165	394	338	1356	0	Content		440	309	507429	16055654784	
527	14:45:25.527	00:00:00.527	25	647.8094	438.8016	0.5892842	0.09120577	757.9171	6.000091	0	572.6744	462.2603	0.3555326	0.09139921	756.4255	6.180822	0	0	610	451						1964.287med.JPG	0	894	694	193	165	394	338	1356	0	Content		417	286	527294	16055674649	
547	14:45:25.547	00:00:00.547	26	639.1484	437.6978	0.5891774	0.09152346	757.9171	6.057761	0	626.4442	503.2389	0.3554655	0.09171218	756.4255	6.029883	0	0	633	470						1964.287med.JPG	0	894	694	193	165	394	338	1356	0	Content		440	305	547281	16055694636	
567	14:45:25.567	00:00:00.567	27	643.9868	411.6737	0.5889857	0.09178618	757.9171	6.356971	0	648.9939	471.1306	0.3553225	0.09190929	756.4255	6.035407	0	0	646	441						1964.287med.JPG	0	894	694	193	165	394	338	1356	0	Content		453	276	567159	16055714514	
587	14:45:25.587	00:00:00.587	28	640.5153	414.0316	0.5888873	0.09198667	757.5025	6.283477	0	651.1252	488.5484	0.3552358	0.09223004	755.637	6.034761	0	0	646	451						1964.287med.JPG	0	894	694	193	165	394	338	1356	0	Content		453	286	587154	16055734509	
607	14:45:25.607	00:00:00.607	29	630.6384	417.6959	0.5887334	0.09200568	757.5025	6.243552	0	606.8379	533.7038	0.3551524	0.09240057	755.637	6.172335	0	0	619	476						1964.287med.JPG	0	894	694	193	165	394	338	1356	0	Content		426	311	607035	16055754390	
