System Properties:
Operating System:	 Microsoft Windows NT 5.1.2600 Service Pack 2
System User Name:	 hcw
Machine Name:	 RPC354

Data properties:

Recording name:	 Rec 33
Recording date:	 05/04/2009
Recording time:	 11:53:22
Recording resolution:	 1280 x 1024

Export date:	 24/10/2012
Export time:	 12:01:57

Participant:	 P31
Filter settings:

Eye: Average
Validity: Normal
Fixation filter: ClearView fixation filter
Fixation radius: 100
Min duration: 200

Timestamp	DateTimeStamp	DateTimeStampStartOffset	Number	GazePointXLeft	GazePointYLeft	CamXLeft	CamYLeft	DistanceLeft	PupilLeft	ValidityLeft	GazePointXRight	GazePointYRight	CamXRight	CamYRight	DistanceRight	PupilRight	ValidityRight	FixationIndex	GazePointX	GazePointY	Event	EventKey	Data1	Data2	Descriptor	StimuliName	StimuliID	MediaWidth	MediaHeight	MediaPosX	MediaPosY	MappedFixationPointX	MappedFixationPointY	FixationDuration	AoiIds	AoiNames	WebGroupImage	MappedGazeDataPointX	MappedGazeDataPointY	MicroSecondTimestamp	AbsoluteMicroSecondTimestamp	
0																					ImageStart	8	0	0	1982.712.jpg																	
31	11:53:22.031	00:00:00.031	0	631.684	541.4927	0.5605412	0.4022903	744.3636	3.631664	0	598.4366	550.7733	0.3094329	0.4162664	747.5749	3.480276	0	0	615	546						1982.712.jpg	0	512	284	384	370	237	185	957	0	Content		231	176	31045	1837098681	
51	11:53:22.051	00:00:00.051	1	605.1063	505.2014	0.5601243	0.4019536	744.3636	3.585907	0	631.2894	539.0129	0.3089946	0.4160054	747.5749	3.649776	0	0	618	522						1982.712.jpg	0	512	284	384	370	237	185	957	0	Content		234	152	51044	1837118680	
71	11:53:22.071	00:00:00.070	2	600.8298	508.2346	0.5599643	0.4022468	745.0393	3.613495	0	626.1193	547.5163	0.3088101	0.4164724	749.1849	3.559661	0	0	613	528						1982.712.jpg	0	512	284	384	370	237	185	957	0	Content		229	158	70941	1837138577	
91	11:53:22.091	00:00:00.090	3	619.9239	496.8715	0.5600295	0.403144	745.0393	3.57389	0	602.6929	542.1216	0.3088537	0.4172636	749.1849	3.50665	0	0	611	519						1982.712.jpg	0	512	284	384	370	237	185	957	0	Content		227	149	90931	1837158567	
111	11:53:22.111	00:00:00.110	4	605.2493	518.4246	0.5602769	0.404123	745.0393	3.716432	0	595.8592	583.0549	0.3091141	0.4182363	749.1849	3.528058	0	0	601	551						1982.712.jpg	0	512	284	384	370	237	185	957	0	Content		217	181	110806	1837178442	
131	11:53:22.131	00:00:00.130	5	637.5368	529.7899	0.560636	0.4050633	745.0393	3.766104	0	618.8865	561.6353	0.309453	0.4190406	749.1849	3.530719	0	0	628	546						1982.712.jpg	0	512	284	384	370	237	185	957	0	Content		244	176	130801	1837198437	
151	11:53:22.151	00:00:00.150	6	620.2664	523.0063	0.5610554	0.4055819	745.0393	3.64645	0	632.0029	541.5833	0.3098656	0.4197165	749.1849	3.676042	0	0	626	532						1982.712.jpg	0	512	284	384	370	237	185	957	0	Content		242	162	150700	1837218336	
171	11:53:22.171	00:00:00.170	7	622.5656	527.4189	0.5613786	0.4059093	745.3063	3.737497	0	633.9407	555.4384	0.3101721	0.4200227	749.7405	3.704216	0	0	628	541						1982.712.jpg	0	512	284	384	370	237	185	957	0	Content		244	171	170568	1837238204	
191	11:53:22.191	00:00:00.190	8	645.8999	537.6503	0.5614963	0.4059662	745.3063	3.699777	0	596.4153	514.9407	0.3102607	0.4199732	749.7405	3.433584	0	0	621	526						1982.712.jpg	0	512	284	384	370	237	185	957	0	Content		237	156	190554	1837258190	
