System Properties:
Operating System:	 Microsoft Windows NT 5.1.2600 Service Pack 2
System User Name:	 hcw
Machine Name:	 RPC354

Data properties:

Recording name:	 Rec 51
Recording date:	 05/04/2009
Recording time:	 14:07:43
Recording resolution:	 1280 x 1024

Export date:	 24/10/2012
Export time:	 12:02:03

Participant:	 49
Filter settings:

Eye: Average
Validity: Normal
Fixation filter: ClearView fixation filter
Fixation radius: 100
Min duration: 200

Timestamp	DateTimeStamp	DateTimeStampStartOffset	Number	GazePointXLeft	GazePointYLeft	CamXLeft	CamYLeft	DistanceLeft	PupilLeft	ValidityLeft	GazePointXRight	GazePointYRight	CamXRight	CamYRight	DistanceRight	PupilRight	ValidityRight	FixationIndex	GazePointX	GazePointY	Event	EventKey	Data1	Data2	Descriptor	StimuliName	StimuliID	MediaWidth	MediaHeight	MediaPosX	MediaPosY	MappedFixationPointX	MappedFixationPointY	FixationDuration	AoiIds	AoiNames	WebGroupImage	MappedGazeDataPointX	MappedGazeDataPointY	MicroSecondTimestamp	AbsoluteMicroSecondTimestamp	
0																					ImageStart	8	0	0	1934.2med.JPG																	
20	14:07:43.020	00:00:00.020	0	670.2939	438.637	0.5262125	0.4335985	831.9066	4.289421	0	707.8339	480.0539	0.2532273	0.4334014	832.726	4.372088	0	0	689	459						1934.2med.JPG	0	578	764	351	130	309	301	259	0	AOI_1		338	329	20339	9897600312	
40	14:07:43.040	00:00:00.040	1	665.4878	453.7411	0.5265269	0.4330524	831.9066	4.346753	0	670.6646	493.8259	0.2533893	0.4328901	832.726	4.373144	0	0	668	474						1934.2med.JPG	0	578	764	351	130	309	301	259	0	AOI_1		317	344	40167	9897620140	
60	14:07:43.060	00:00:00.060	2	651.454	429.868	0.5266185	0.432732	831.9066	4.359281	0	693.6793	479.0027	0.2535748	0.4323707	832.726	4.42466	0	0	673	454						1934.2med.JPG	0	578	764	351	130	309	301	259	0	AOI_1		322	324	60067	9897640040	
80	14:07:43.080	00:00:00.080	3	512.8779	816.2371	0.525013	0.4325683	531.1831	2.801904	0	676.5582	485.7058	0.2537998	0.432113	831.6309	4.416479	0		595	651						1934.2med.JPG	0	578	764	351	130				0	Content		244	521	80064	9897660037	
100	14:07:43.100	00:00:00.100	4	520.4774	820.0397	0.5272579	0.4324434	531.1831	2.791358	0	692.839	470.5288	0.2541954	0.4320629	831.6309	4.48433	0		607	645						1934.2med.JPG	0	578	764	351	130				0	Content		256	515	100058	9897680031	
120	14:07:43.120	00:00:00.119	5	726.5942	823.5008	0.5278412	0.4324291	531.1831	2.843391	0	658.0295	497.3127	0.2546874	0.4318854	831.6309	4.428769	0		692	660						1934.2med.JPG	0	578	764	351	130				0	Content		341	530	119951	9897699924	
140	14:07:43.140	00:00:00.139	6	518.4489	816.9567	0.5283026	0.4323867	531.1831	2.821363	0	683.1636	511.1197	0.2552164	0.4317099	831.6309	4.424337	0		601	664						1934.2med.JPG	0	578	764	351	130				0	Content		250	534	139930	9897719903	
160	14:07:43.160	00:00:00.159	7	626.486	822.8415	0.5288535	0.4322862	531.1831	2.831364	0	676.3352	497.963	0.2556237	0.4314813	831.6309	4.435938	0		651	660						1934.2med.JPG	0	578	764	351	130				0	Content		300	530	159796	9897739769	
180	14:07:43.180	00:00:00.179	8	662.9727	442.2684	0.5291658	0.4322516	830.3279	4.362389	0	665.5802	502.7932	0.255936	0.4314466	831.0856	4.433997	0	1	664	473						1934.2med.JPG	0	578	764	351	130	291	356	299	0	AOI_1		313	343	179796	9897759769	
