System Properties:
Operating System:	 Microsoft Windows NT 5.1.2600 Service Pack 2
System User Name:	 hcw
Machine Name:	 RPC354

Data properties:

Recording name:	 Rec 46
Recording date:	 05/04/2009
Recording time:	 13:32:17
Recording resolution:	 1280 x 1024

Export date:	 24/10/2012
Export time:	 12:02:02

Participant:	 P44
Filter settings:

Eye: Average
Validity: Normal
Fixation filter: ClearView fixation filter
Fixation radius: 100
Min duration: 200

Timestamp	DateTimeStamp	DateTimeStampStartOffset	Number	GazePointXLeft	GazePointYLeft	CamXLeft	CamYLeft	DistanceLeft	PupilLeft	ValidityLeft	GazePointXRight	GazePointYRight	CamXRight	CamYRight	DistanceRight	PupilRight	ValidityRight	FixationIndex	GazePointX	GazePointY	Event	EventKey	Data1	Data2	Descriptor	StimuliName	StimuliID	MediaWidth	MediaHeight	MediaPosX	MediaPosY	MappedFixationPointX	MappedFixationPointY	FixationDuration	AoiIds	AoiNames	WebGroupImage	MappedGazeDataPointX	MappedGazeDataPointY	MicroSecondTimestamp	AbsoluteMicroSecondTimestamp	
0																					ImageStart	8	0	0	1934.394med_resized.jpg																	
24	13:32:17.024	00:00:00.023	0	539.2698	483.6972	0.6543988	0.6568285	618.1657	3.318422	0	540.9774	482.515	0.3664635	0.6053797	602.5656	3.541065	0	0	540	483						1934.394med_resized.jpg	0	1000	673	140	175	472	285	937	0	Content		400	308	23917	7771915674	
44	13:32:17.044	00:00:00.043	1	537.81	481.2384	0.654884	0.6573758	619.0466	3.31226	0	542.5627	482.2317	0.3670086	0.6060236	600.77	3.523248	0	0	540	482						1934.394med_resized.jpg	0	1000	673	140	175	472	285	937	0	Content		400	307	43911	7771935668	
64	13:32:17.064	00:00:00.063	2	539.231	483.1178	0.6555211	0.6588172	619.0466	3.238572	0	546.631	485.2441	0.3676089	0.607193	600.77	3.482077	0	0	543	484						1934.394med_resized.jpg	0	1000	673	140	175	472	285	937	0	Content		403	309	63790	7771955547	
84	13:32:17.084	00:00:00.083	3	537.0585	503.8957	0.6560776	0.6604108	619.0466	3.336404	0	540.687	483.3334	0.3681614	0.6087733	600.77	3.548606	0	0	539	494						1934.394med_resized.jpg	0	1000	673	140	175	472	285	937	0	Content		399	319	83785	7771975542	
104	13:32:17.104	00:00:00.103	4	529.2879	479.599	0.6563368	0.6619598	619.0466	3.36705	0	545.9218	483.7367	0.3684342	0.6101775	600.77	3.552302	0	0	538	482						1934.394med_resized.jpg	0	1000	673	140	175	472	285	937	0	Content		398	307	103700	7771995457	
124	13:32:17.124	00:00:00.123	5	575.3948	434.8062	0.6556141	0.6620049	619.0466	3.284242	0	611.3172	440.9178	0.3679127	0.6102387	600.77	3.530546	0	0	593	438						1934.394med_resized.jpg	0	1000	673	140	175	472	285	937	0	Content		453	263	123669	7772015426	
144	13:32:17.144	00:00:00.143	6	576.4429	431.036	0.654925	0.6608702	620.4941	3.352252	0	615.724	428.0284	0.3678207	0.609108	603.978	3.544104	0	0	596	430						1934.394med_resized.jpg	0	1000	673	140	175	472	285	937	0	Content		456	255	143542	7772035299	
164	13:32:17.164	00:00:00.163	7	593.1494	369.8888	0.6547849	0.6596746	620.4941	3.291329	0	611.5103	380.474	0.3675549	0.6079587	603.978	3.511761	0	0	602	375						1934.394med_resized.jpg	0	1000	673	140	175	472	285	937	0	Content		462	200	163538	7772055295	
183	13:32:17.183	00:00:00.183	8	598.9872	372.3663	0.6543791	0.6583213	620.4941	3.306566	0	613.7248	386.7103	0.3670447	0.6064851	603.978	3.515547	0	0	606	380						1934.394med_resized.jpg	0	1000	673	140	175	472	285	937	0	Content		466	205	183423	7772075180	
