System Properties:
Operating System:	 Microsoft Windows NT 5.1.2600 Service Pack 2
System User Name:	 hcw
Machine Name:	 RPC354

Data properties:

Recording name:	 Rec 64
Recording date:	 05/04/2009
Recording time:	 16:13:26
Recording resolution:	 1280 x 1024

Export date:	 24/10/2012
Export time:	 12:02:09

Participant:	 P62
Filter settings:

Eye: Average
Validity: Normal
Fixation filter: ClearView fixation filter
Fixation radius: 100
Min duration: 200

Timestamp	DateTimeStamp	DateTimeStampStartOffset	Number	GazePointXLeft	GazePointYLeft	CamXLeft	CamYLeft	DistanceLeft	PupilLeft	ValidityLeft	GazePointXRight	GazePointYRight	CamXRight	CamYRight	DistanceRight	PupilRight	ValidityRight	FixationIndex	GazePointX	GazePointY	Event	EventKey	Data1	Data2	Descriptor	StimuliName	StimuliID	MediaWidth	MediaHeight	MediaPosX	MediaPosY	MappedFixationPointX	MappedFixationPointY	FixationDuration	AoiIds	AoiNames	WebGroupImage	MappedGazeDataPointX	MappedGazeDataPointY	MicroSecondTimestamp	AbsoluteMicroSecondTimestamp	
0																					ImageStart	8	0	0	1976.79med_resized.jpg																	
26	16:13:26.026	00:00:00.025	0	629.4792	304.154	0.6326556	0.3098881	773.4534	4.707128	0	604.9978	302.9727	0.3951196	0.3096372	770.5186	4.964245	0	0	617	304						1976.79med_resized.jpg	0	763	1000	258	12	362	310	1376	0	Content		359	292	25779	17440538874	
46	16:13:26.046	00:00:00.045	1	623.776	232.1495	0.633117	0.3096652	775.5817	4.815407	0	622.6874	224.4662	0.3952979	0.3093219	775.6417	4.99722	0	0	623	228						1976.79med_resized.jpg	0	763	1000	258	12	362	310	1376	0	Content		365	216	45770	17440558865	
66	16:13:26.066	00:00:00.065	2	629.6005	345.8611	0.6335661	0.3094233	775.5817	4.971758	0	604.3463	247.8528	0.395628	0.3089633	775.6417	4.991651	0	0	617	297						1976.79med_resized.jpg	0	763	1000	258	12	362	310	1376	0	Content		359	285	65649	17440578744	
86	16:13:26.086	00:00:00.085	3	647.6124	331.4569	0.6340027	0.309348	775.5817	4.958071	0	602.9523	287.219	0.3959965	0.3087906	775.6417	4.951237	0	0	625	309						1976.79med_resized.jpg	0	763	1000	258	12	362	310	1376	0	Content		367	297	85672	17440598767	
106	16:13:26.106	00:00:00.105	4	624.3538	310.0174	0.6343653	0.3095079	775.5817	4.814252	0	600.5762	271.9961	0.3962162	0.308877	775.6417	5.136344	0	0	612	291						1976.79med_resized.jpg	0	763	1000	258	12	362	310	1376	0	Content		354	279	105573	17440618668	
126	16:13:26.126	00:00:00.125	5	629.8184	308.2243	0.6346508	0.3099415	775.5817	4.946796	0	619.9825	247.5556	0.3963793	0.3092506	775.6417	5.252077	0	0	625	278						1976.79med_resized.jpg	0	763	1000	258	12	362	310	1376	0	Content		367	266	125554	17440638649	
145	16:13:26.145	00:00:00.145	6	633.1796	306.5083	0.6348631	0.3104719	776.1153	4.898399	0	619.5718	262.0229	0.3965325	0.3098136	776.0669	5.302696	0	0	626	284						1976.79med_resized.jpg	0	763	1000	258	12	362	310	1376	0	Content		368	272	145405	17440658500	
165	16:13:26.165	00:00:00.165	7	687.9733	261.5522	0.6348919	0.310949	776.1153	5.000176	0	618.4188	223.4041	0.3964978	0.3102899	776.0669	5.243679	0	0	653	242						1976.79med_resized.jpg	0	763	1000	258	12	362	310	1376	0	Content		395	230	165404	17440678499	
185	16:13:26.185	00:00:00.185	8	634.1924	336.2232	0.634855	0.3110636	776.1153	5.062226	0	603.283	310.0606	0.3964152	0.3104935	776.0669	5.167748	0	0	619	323						1976.79med_resized.jpg	0	763	1000	258	12	362	310	1376	0	Content		361	311	185280	17440698375	
205	16:13:26.205	00:00:00.205	9	644.0753	327.7195	0.6348461	0.3108169	776.1153	5.08262	0	608.7094	284.1319	0.3963541	0.3102222	776.0669	5.283854	0	0	626	306						1976.79med_resized.jpg	0	763	1000	258	12	362	310	1376	0	Content		368	294	205272	17440718367	
