System Properties:
Operating System:	 Microsoft Windows NT 5.1.2600 Service Pack 2
System User Name:	 hcw
Machine Name:	 RPC354

Data properties:

Recording name:	 Rec 22
Recording date:	 01/04/2009
Recording time:	 15:39:22
Recording resolution:	 1280 x 1024

Export date:	 24/10/2012
Export time:	 12:01:52

Participant:	 P19
Filter settings:

Eye: Average
Validity: Normal
Fixation filter: ClearView fixation filter
Fixation radius: 100
Min duration: 200

Timestamp	DateTimeStamp	DateTimeStampStartOffset	Number	GazePointXLeft	GazePointYLeft	CamXLeft	CamYLeft	DistanceLeft	PupilLeft	ValidityLeft	GazePointXRight	GazePointYRight	CamXRight	CamYRight	DistanceRight	PupilRight	ValidityRight	FixationIndex	GazePointX	GazePointY	Event	EventKey	Data1	Data2	Descriptor	StimuliName	StimuliID	MediaWidth	MediaHeight	MediaPosX	MediaPosY	MappedFixationPointX	MappedFixationPointY	FixationDuration	AoiIds	AoiNames	WebGroupImage	MappedGazeDataPointX	MappedGazeDataPointY	MicroSecondTimestamp	AbsoluteMicroSecondTimestamp	
0																					ImageStart	8	0	0	1995.184med.JPG																	
37	15:39:22.037	00:00:00.036	0	563.0756	529.3805	0.7011577	0.2301619	638.6898	3.845827	0	527.2288	505.5046	0.4630664	0.2490938	636.7197	3.969858	0		545	517						1995.184med.JPG	0	661	775	309	124				0	Content		236	393	36549	19291840283	
57	15:39:22.057	00:00:00.056	1	565.9704	546.7087	0.7011383	0.2302613	638.6898	3.932426	0	536.9488	466.5333	0.4630422	0.2492758	636.7197	4.012795	0		551	507						1995.184med.JPG	0	661	775	309	124				0	Content		242	383	56552	19291860286	
76	15:39:22.076	00:00:00.076	2	566.6326	545.2585	0.7010694	0.2302184	640.4272	3.98021	0	542.0306	493.6841	0.4629968	0.2491709	639.4254	3.975772	0		554	519						1995.184med.JPG	0	661	775	309	124				0	Content		245	395	76445	19291880179	
96	15:39:22.096	00:00:00.096	3	572.948	598.3918	0.7008887	0.2294355	640.4272	3.946918	0	491.698	531.9656	0.4627495	0.2485862	639.4254	3.943072	0		532	565						1995.184med.JPG	0	661	775	309	124				0	Content		223	441	96445	19291900179	
116	15:39:22.116	00:00:00.116	4	550.1173	416.6707	0.7007391	0.2293902	640.4272	5.095653	0	478.3106	585.0439	0.4625589	0.2483114	639.4254	4.065943	0		514	501						1995.184med.JPG	0	661	775	309	124				0	Content		205	377	116325	19291920059	
136	15:39:22.136	00:00:00.136	5	-1280	-1024	0.4623387	0.2483516	-1	-1	4	531.7435	370.0223	0.4623387	0.2483516	639.4254	4.531296	0	0	532	370						1995.184med.JPG	0	661	775	309	124	271	400	518	0	Content		223	246	136331	19291940065	
156	15:39:22.156	00:00:00.156	6	-1280	-1024	0.4619016	0.2481695	-1	-1	4	559.8057	435.8841	0.4619016	0.2481695	639.4254	4.327532	0	0	560	436						1995.184med.JPG	0	661	775	309	124	271	400	518	0	Content		251	312	156325	19291960059	
176	15:39:22.176	00:00:00.176	7	-1280	-1024	0.4615704	0.2479499	-1	-1	4	572.0392	382.5769	0.4615704	0.2479499	647.3002	4.591879	0	0	572	383						1995.184med.JPG	0	661	775	309	124	271	400	518	0	Content		263	259	176195	19291979929	
196	15:39:22.196	00:00:00.196	8	-1280	-1024	0.4613846	0.2477712	-1	-1	4	547.6248	463.8026	0.4613846	0.2477712	647.3002	4.555949	0	0	548	464						1995.184med.JPG	0	661	775	309	124	271	400	518	0	Content		239	340	196096	19291999830	
