System Properties:
Operating System:	 Microsoft Windows NT 5.1.2600 Service Pack 2
System User Name:	 hcw
Machine Name:	 RPC354

Data properties:

Recording name:	 Rec 40
Recording date:	 05/04/2009
Recording time:	 12:49:11
Recording resolution:	 1280 x 1024

Export date:	 24/10/2012
Export time:	 12:02:00

Participant:	 P38
Filter settings:

Eye: Average
Validity: Normal
Fixation filter: ClearView fixation filter
Fixation radius: 100
Min duration: 200

Timestamp	DateTimeStamp	DateTimeStampStartOffset	Number	GazePointXLeft	GazePointYLeft	CamXLeft	CamYLeft	DistanceLeft	PupilLeft	ValidityLeft	GazePointXRight	GazePointYRight	CamXRight	CamYRight	DistanceRight	PupilRight	ValidityRight	FixationIndex	GazePointX	GazePointY	Event	EventKey	Data1	Data2	Descriptor	StimuliName	StimuliID	MediaWidth	MediaHeight	MediaPosX	MediaPosY	MappedFixationPointX	MappedFixationPointY	FixationDuration	AoiIds	AoiNames	WebGroupImage	MappedGazeDataPointX	MappedGazeDataPointY	MicroSecondTimestamp	AbsoluteMicroSecondTimestamp	
0																					ImageStart	8	0	0	1968.173med.JPG																	
29	12:49:11.029	00:00:00.029	0	625.3295	620.2546	0.445532	0.6150698	818.0102	4.282059	0	572.0732	551.6345	0.1743016	0.6223238	793.7661	4.154672	0	0	599	586						1968.173med.JPG	0	1183	928	48	48	492	523	598	0	Content		551	538	29426	5185809458	
49	12:49:11.049	00:00:00.049	1	600.688	614.325	0.4457278	0.6149322	818.0102	4.199206	0	559.5911	499.2509	0.1745018	0.6221622	793.7661	3.882069	0	0	580	557						1968.173med.JPG	0	1183	928	48	48	492	523	598	0	Content		532	509	49422	5185829454	
69	12:49:11.069	00:00:00.069	2	561.6334	582.0251	0.4457763	0.6148563	818.0102	4.237898	0	590.9865	501.4277	0.174635	0.6218793	793.7661	4.034021	0	0	576	542						1968.173med.JPG	0	1183	928	48	48	492	523	598	0	Content		528	494	69291	5185849323	
89	12:49:11.089	00:00:00.089	3	514.2451	569.8834	0.4460353	0.6145102	818.0102	4.134187	0	499.18	581.7744	0.1750802	0.6216602	793.7661	4.275182	0	0	507	576						1968.173med.JPG	0	1183	928	48	48	492	523	598	0	Content		459	528	89294	5185869326	
109	12:49:11.109	00:00:00.109	4	486.0535	558.211	0.4460732	0.6145545	817.7899	4.124321	0	492.0055	560.3781	0.1750924	0.6214658	792.588	4.180819	0	0	489	559						1968.173med.JPG	0	1183	928	48	48	492	523	598	0	Content		441	511	109207	5185889239	
129	12:49:11.129	00:00:00.129	5	503.0884	596.0459	0.4459413	0.6140266	817.7899	4.243361	0	475.4013	491.9461	0.1749796	0.6213774	792.588	3.990224	0	0	489	544						1968.173med.JPG	0	1183	928	48	48	492	523	598	0	Content		441	496	129204	5185909236	
149	12:49:11.149	00:00:00.149	6	504.5429	634.1169	0.445901	0.6139961	817.7899	4.281988	0	523.2996	545.7936	0.1749168	0.6212987	792.588	4.142256	0	0	514	590						1968.173med.JPG	0	1183	928	48	48	492	523	598	0	Content		466	542	149059	5185929091	
169	12:49:11.169	00:00:00.169	7	474.5027	655.1144	0.4459085	0.6140162	817.7899	4.366766	0	515.4945	512.4136	0.1749136	0.6213697	792.588	4.069545	0	0	495	584						1968.173med.JPG	0	1183	928	48	48	492	523	598	0	Content		447	536	169049	5185949081	
189	12:49:11.189	00:00:00.188	8	484.223	644.1157	0.4459518	0.6140304	817.7899	4.31008	0	504.571	458.4764	0.174925	0.6214345	792.588	3.984268	0	0	494	551						1968.173med.JPG	0	1183	928	48	48	492	523	598	0	Content		446	503	188922	5185968954	
209	12:49:11.209	00:00:00.208	9	477.2433	654.6141	0.4461361	0.6144435	817.7747	4.347623	0	529.766	474.8869	0.1749722	0.6213531	792.2455	4.039898	0	0	504	565						1968.173med.JPG	0	1183	928	48	48	492	523	598	0	Content		456	517	208939	5185988971	
229	12:49:11.229	00:00:00.228	10	495.3948	630.0911	0.4463508	0.6140746	817.7747	4.263688	0	513.3939	536.0773	0.1750848	0.6214483	792.2455	4.337485	0	0	504	583						1968.173med.JPG	0	1183	928	48	48	492	523	598	0	Content		456	535	228792	5186008824	
249	12:49:11.249	00:00:00.248	11	505.4579	589.8944	0.4465115	0.6139873	817.7747	4.145167	0	524.1486	552.76	0.1753854	0.6212797	792.2455	4.286908	0	0	515	571						1968.173med.JPG	0	1183	928	48	48	492	523	598	0	Content		467	523	248803	5186028835	
269	12:49:11.269	00:00:00.268	12	496.5027	568.0845	0.446723	0.6139245	817.7747	4.261515	0	501.9036	608.6626	0.1756083	0.6210222	792.2455	4.371137	0	0	499	588						1968.173med.JPG	0	1183	928	48	48	492	523	598	0	Content		451	540	268667	5186048699	
289	12:49:11.289	00:00:00.288	13	509.9512	602.8571	0.4470548	0.6138482	817.7747	4.339243	0	487.9311	556.7488	0.1757859	0.6208073	792.2455	4.14768	0	0	499	580						1968.173med.JPG	0	1183	928	48	48	492	523	598	0	Content		451	532	288677	5186068709	
309	12:49:11.309	00:00:00.308	14	506.8484	603.5219	0.4472603	0.6140479	815.0427	4.301223	0	486.9476	576.5159	0.1760701	0.6206962	792.8105	4.130517	0	0	497	590						1968.173med.JPG	0	1183	928	48	48	492	523	598	0	Content		449	542	308560	5186088592	
329	12:49:11.329	00:00:00.328	15	467.3766	573.1969	0.4474165	0.6137929	815.0427	4.403234	0	524.4646	583.0739	0.1763346	0.6206353	792.8105	4.453827	0	0	496	578						1968.173med.JPG	0	1183	928	48	48	492	523	598	0	Content		448	530	328553	5186108585	
348	12:49:11.348	00:00:00.348	16	508.1335	580.894	0.4476445	0.6138124	815.0427	4.318357	0	484.4319	595.835	0.1764566	0.6205684	792.8105	4.295802	0	0	496	588						1968.173med.JPG	0	1183	928	48	48	492	523	598	0	Content		448	540	348422	5186128454	
368	12:49:11.368	00:00:00.368	17	387.0836	609.0968	0.4484642	0.6139314	815.0427	4.218195	0	374.7542	570.1511	0.1776671	0.6205552	792.8105	4.363656	0	1	381	590						1968.173med.JPG	0	1183	928	48	48	328	560	857	0	Content		333	542	368431	5186148463	
