System Properties:
Operating System:	 Microsoft Windows NT 5.1.2600 Service Pack 2
System User Name:	 hcw
Machine Name:	 RPC354

Data properties:

Recording name:	 Rec 67
Recording date:	 05/04/2009
Recording time:	 16:36:38
Recording resolution:	 1280 x 1024

Export date:	 24/10/2012
Export time:	 12:02:10

Participant:	 P65
Filter settings:

Eye: Average
Validity: Normal
Fixation filter: ClearView fixation filter
Fixation radius: 100
Min duration: 200

Timestamp	DateTimeStamp	DateTimeStampStartOffset	Number	GazePointXLeft	GazePointYLeft	CamXLeft	CamYLeft	DistanceLeft	PupilLeft	ValidityLeft	GazePointXRight	GazePointYRight	CamXRight	CamYRight	DistanceRight	PupilRight	ValidityRight	FixationIndex	GazePointX	GazePointY	Event	EventKey	Data1	Data2	Descriptor	StimuliName	StimuliID	MediaWidth	MediaHeight	MediaPosX	MediaPosY	MappedFixationPointX	MappedFixationPointY	FixationDuration	AoiIds	AoiNames	WebGroupImage	MappedGazeDataPointX	MappedGazeDataPointY	MicroSecondTimestamp	AbsoluteMicroSecondTimestamp	
0																					ImageStart	8	0	0	1917.170med_resized.jpg																	
25	16:36:38.025	00:00:00.024	0	593.7477	411.8969	0.6385732	0.448507	739.8757	4.071755	0	617.4628	446.3132	0.3783613	0.4493542	746.1858	4.02883	0	0	606	429						1917.170med_resized.jpg	0	1000	725	140	149	477	369	1695	0	Content		466	280	24563	18833205812	
44	16:36:38.044	00:00:00.044	1	596.3817	400.5823	0.6387482	0.4489926	739.8757	4.124204	0	598.808	400.3585	0.3786095	0.4496325	746.1858	3.984561	0	0	598	400						1917.170med_resized.jpg	0	1000	725	140	149	477	369	1695	0	Content		458	251	44419	18833225668	
64	16:36:38.064	00:00:00.064	2	609.4044	455.7333	0.6388956	0.4494202	739.8757	4.173887	0	611.6322	416.5258	0.3787453	0.4500113	746.1858	4.093741	0	0	611	436						1917.170med_resized.jpg	0	1000	725	140	149	477	369	1695	0	Content		471	287	64423	18833245672	
84	16:36:38.084	00:00:00.084	3	626.5623	475.5226	0.6389769	0.4497072	739.8757	4.173011	0	622.0049	437.1186	0.3788215	0.4503328	746.1858	4.068233	0	0	624	456						1917.170med_resized.jpg	0	1000	725	140	149	477	369	1695	0	Content		484	307	84291	18833265540	
104	16:36:38.104	00:00:00.104	4	645.0851	476.4399	0.6389778	0.4502539	739.8757	4.355133	0	598.2816	421.4573	0.3788338	0.4505458	746.1858	4.008029	0	0	622	449						1917.170med_resized.jpg	0	1000	725	140	149	477	369	1695	0	Content		482	300	104326	18833285575	
124	16:36:38.124	00:00:00.124	5	656.5089	472.2231	0.6389607	0.4505282	743.0261	4.41734	0	605.5974	431.9044	0.3788093	0.4508944	744.9413	4.05157	0	0	631	452						1917.170med_resized.jpg	0	1000	725	140	149	477	369	1695	0	Content		491	303	124184	18833305433	
144	16:36:38.144	00:00:00.144	6	602.7766	410.4156	0.6389262	0.450678	743.0261	4.066482	0	619.1531	389.7023	0.3788074	0.450999	744.9413	4.073947	0	0	611	400						1917.170med_resized.jpg	0	1000	725	140	149	477	369	1695	0	Content		471	251	144174	18833325423	
164	16:36:38.164	00:00:00.164	7	620.292	448.7316	0.6389257	0.4505837	743.0261	4.244261	0	627.4165	423.83	0.3788202	0.4507125	744.9413	4.036721	0	0	624	436						1917.170med_resized.jpg	0	1000	725	140	149	477	369	1695	0	Content		484	287	164044	18833345293	
184	16:36:38.184	00:00:00.184	8	618.5347	444.3764	0.638946	0.4502561	743.0261	4.300415	0	610.9464	434.6199	0.3788165	0.4504077	744.9413	4.05192	0	0	615	439						1917.170med_resized.jpg	0	1000	725	140	149	477	369	1695	0	Content		475	290	184043	18833365292	
