System Properties:
Operating System:	 Microsoft Windows NT 5.1.2600 Service Pack 2
System User Name:	 hcw
Machine Name:	 RPC354

Data properties:

Recording name:	 Rec 30
Recording date:	 05/04/2009
Recording time:	 11:32:11
Recording resolution:	 1280 x 1024

Export date:	 24/10/2012
Export time:	 12:01:56

Participant:	 P28
Filter settings:

Eye: Average
Validity: Normal
Fixation filter: ClearView fixation filter
Fixation radius: 100
Min duration: 200

Timestamp	DateTimeStamp	DateTimeStampStartOffset	Number	GazePointXLeft	GazePointYLeft	CamXLeft	CamYLeft	DistanceLeft	PupilLeft	ValidityLeft	GazePointXRight	GazePointYRight	CamXRight	CamYRight	DistanceRight	PupilRight	ValidityRight	FixationIndex	GazePointX	GazePointY	Event	EventKey	Data1	Data2	Descriptor	StimuliName	StimuliID	MediaWidth	MediaHeight	MediaPosX	MediaPosY	MappedFixationPointX	MappedFixationPointY	FixationDuration	AoiIds	AoiNames	WebGroupImage	MappedGazeDataPointX	MappedGazeDataPointY	MicroSecondTimestamp	AbsoluteMicroSecondTimestamp	
0																					ImageStart	8	0	0	1968.173med.JPG																	
31	11:32:11.031	00:00:00.031	0	593.1885	454.5392	0.4649554	0.4637742	626.4877	4.152384	0	601.3981	441.2067	0.2060052	0.4508932	625.1352	3.425485	0	0	597	448						1968.173med.JPG	0	1183	928	48	48	580	413	478	0	Content		549	400	31324	566383810	
51	11:32:11.051	00:00:00.051	1	591.3046	457.7741	0.4653126	0.4643106	628.5932	4.166252	0	594.9293	452.5883	0.2064946	0.4514884	625.3704	3.403412	0	0	593	455						1968.173med.JPG	0	1183	928	48	48	580	413	478	0	Content		545	407	51198	566403684	
71	11:32:11.071	00:00:00.071	2	590.5395	472.7633	0.4658833	0.4649105	628.5932	4.157192	0	612.6342	469.9794	0.2069886	0.4520496	625.3704	3.362238	0	0	602	471						1968.173med.JPG	0	1183	928	48	48	580	413	478	0	Content		554	423	71069	566423555	
91	11:32:11.091	00:00:00.091	3	592.3286	458.2065	0.46636	0.4654466	628.5932	4.188523	0	600.2463	438.5717	0.2073107	0.4524144	625.3704	3.379343	0	0	596	448						1968.173med.JPG	0	1183	928	48	48	580	413	478	0	Content		548	400	91075	566443561	
111	11:32:11.111	00:00:00.110	4	579.577	454.5984	0.466725	0.4657054	628.5932	4.201835	0	619.0018	453.4199	0.2079204	0.4524268	625.3704	3.393532	0	0	599	454						1968.173med.JPG	0	1183	928	48	48	580	413	478	0	Content		551	406	110990	566463476	
131	11:32:11.131	00:00:00.131	5	589.6117	438.0823	0.46731	0.4654199	628.5932	4.197508	0	604.6603	452.0804	0.208387	0.4521432	625.3704	3.418832	0	0	597	445						1968.173med.JPG	0	1183	928	48	48	580	413	478	0	Content		549	397	131029	566483515	
151	11:32:11.151	00:00:00.150	6	588.958	436.2287	0.4677623	0.4648633	625.4351	4.17263	0	602.4662	453.4998	0.2087765	0.4514719	624.414	3.430522	0	0	596	445						1968.173med.JPG	0	1183	928	48	48	580	413	478	0	Content		548	397	150957	566503443	
171	11:32:11.171	00:00:00.170	7	583.0378	472.0995	0.46804	0.4640136	625.4351	4.157674	0	612.12	458.0462	0.2092405	0.4505493	624.414	3.443261	0	0	598	465						1968.173med.JPG	0	1183	928	48	48	580	413	478	0	Content		550	417	170827	566523313	
191	11:32:11.191	00:00:00.190	8	588.818	459.8741	0.4683314	0.4634482	625.4351	4.172736	0	607.2064	465.2321	0.2094592	0.4496285	624.414	3.39097	0	0	598	463						1968.173med.JPG	0	1183	928	48	48	580	413	478	0	Content		550	415	190697	566543183	
211	11:32:11.211	00:00:00.210	9	592.2917	456.9398	0.4687608	0.462959	625.4351	4.162086	0	619.8922	444.3941	0.2099821	0.4492607	624.414	3.423914	0	0	606	451						1968.173med.JPG	0	1183	928	48	48	580	413	478	0	Content		558	403	210709	566563195	
231	11:32:11.231	00:00:00.230	10	599.7883	449.5956	0.4692463	0.4628026	625.4351	4.191395	0	594.9964	445.8603	0.2103244	0.4489633	624.414	3.460324	0	0	597	448						1968.173med.JPG	0	1183	928	48	48	580	413	478	0	Content		549	400	230573	566583059	
251	11:32:11.251	00:00:00.250	11	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						1968.173med.JPG	0	1183	928	48	48				0	Content		-48	-48	250574	566603060	
271	11:32:11.271	00:00:00.270	12	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						1968.173med.JPG	0	1183	928	48	48				0	Content		-48	-48	270571	566623057	
290	11:32:11.290	00:00:00.290	13	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						1968.173med.JPG	0	1183	928	48	48				0	Content		-48	-48	290447	566642933	
310	11:32:11.310	00:00:00.310	14	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						1968.173med.JPG	0	1183	928	48	48				0	Content		-48	-48	310320	566662806	
330	11:32:11.330	00:00:00.330	15	-1280	-1024	0.2149917	0.449442	-1	-1	4	413.4402	238.9842	0.2149917	0.449442	632.447	3.499951	0	1	413	239						1968.173med.JPG	0	1183	928	48	48	362	168	259	0	Content		365	191	330329	566682815	
350	11:32:11.350	00:00:00.350	16	-1280	-1024	0.2153421	0.4493146	-1	-1	4	413.1268	226.7906	0.2153421	0.4493146	630.5563	3.476234	0	1	413	227						1968.173med.JPG	0	1183	928	48	48	362	168	259	0	Content		365	179	350195	566702681	
370	11:32:11.370	00:00:00.370	17	-1280	-1024	0.4737016	0.4640192	-1	-1	4	412.7274	238.216	0.2158336	0.4487478	626.5119	3.454481	0	1	413	238						1968.173med.JPG	0	1183	928	48	48	362	168	259	0	Content		365	190	370207	566722693	
390	11:32:11.390	00:00:00.390	18	393.3031	204.3409	0.4739224	0.4636004	623.5458	4.264314	0	422.4262	233.5891	0.2160307	0.4483899	626.5119	3.487317	0	1	408	219						1968.173med.JPG	0	1183	928	48	48	362	168	259	0	Content		360	171	390070	566742556	
410	11:32:11.410	00:00:00.410	19	401.002	200.7929	0.4742837	0.4632605	623.5458	4.236168	0	417.4698	218.6789	0.2164014	0.4480438	626.5119	3.499447	0	1	409	210						1968.173med.JPG	0	1183	928	48	48	362	168	259	0	Content		361	162	410072	566762558	
430	11:32:11.430	00:00:00.429	20	400.9563	206.5604	0.4745902	0.4634263	623.5458	4.321602	0	420.0517	233.9966	0.2167135	0.4480203	626.5119	3.458632	0	1	411	220						1968.173med.JPG	0	1183	928	48	48	362	168	259	0	Content		363	172	429949	566782435	
450	11:32:11.450	00:00:00.449	21	404.3401	205.0692	0.4749134	0.4638211	623.5458	4.230186	0	427.5993	208.709	0.2170181	0.4483491	626.5119	3.517568	0	1	416	207						1968.173med.JPG	0	1183	928	48	48	362	168	259	0	Content		368	159	449949	566802435	
470	11:32:11.470	00:00:00.469	22	403.3172	199.996	0.4751446	0.4640751	625.2928	4.268303	0	422.9166	204.6427	0.2172366	0.4486237	628.4543	3.520619	0	1	413	202						1968.173med.JPG	0	1183	928	48	48	362	168	259	0	Content		365	154	469815	566822301	
490	11:32:11.490	00:00:00.489	23	392.9492	201.7154	0.4752753	0.4645858	625.2928	4.199811	0	427.4126	246.0921	0.2173283	0.4488639	628.4543	3.395298	0	1	410	224						1968.173med.JPG	0	1183	928	48	48	362	168	259	0	Content		362	176	489816	566842302	
510	11:32:11.510	00:00:00.509	24	395.5495	186.0442	0.4753079	0.4648617	625.2928	4.1637	0	417.1778	208.0394	0.2173607	0.4492976	628.4543	3.351514	0	1	406	197						1968.173med.JPG	0	1183	928	48	48	362	168	259	0	Content		358	149	509689	566862175	
530	11:32:11.530	00:00:00.529	25	389.0486	206.3195	0.4752188	0.4649724	625.2928	4.10323	0	437.0773	205.4842	0.2172866	0.4494176	628.4543	3.305191	0	1	413	206						1968.173med.JPG	0	1183	928	48	48	362	168	259	0	Content		365	158	529691	566882177	
550	11:32:11.550	00:00:00.549	26	393.6807	197.8107	0.4750911	0.4650389	625.2928	4.033972	0	422.5618	232.2856	0.2170778	0.4494704	628.4543	3.244334	0	1	408	215						1968.173med.JPG	0	1183	928	48	48	362	168	259	0	Content		360	167	549568	566902054	
570	11:32:11.570	00:00:00.569	27	392.6307	203.7643	0.4750621	0.4659596	622.1024	3.967136	0	423.4	215.8757	0.2172558	0.4505376	627.1207	3.191659	0	1	408	210						1968.173med.JPG	0	1183	928	48	48	362	168	259	0	Content		360	162	569599	566922085	
590	11:32:11.590	00:00:00.589	28	309.9066	423.4528	0.4748382	0.4678996	622.1024	3.977897	0	316.892	419.552	0.2180597	0.4530874	627.1207	3.174036	0	2	313	422						1968.173med.JPG	0	1183	928	48	48	270	449	299	0	Content		265	374	589610	566942096	
609	11:32:11.609	00:00:00.609	29	308.5307	506.5655	0.4746427	0.4690509	622.1024	3.911395	0	340.8671	519.0378	0.2180437	0.4544225	627.1207	3.151876	0	2	325	513						1968.173med.JPG	0	1183	928	48	48	270	449	299	0	Content		277	465	609463	566961949	
