System Properties:
Operating System:	 Microsoft Windows NT 5.1.2600 Service Pack 2
System User Name:	 hcw
Machine Name:	 RPC354

Data properties:

Recording name:	 Rec 38
Recording date:	 05/04/2009
Recording time:	 12:30:21
Recording resolution:	 1280 x 1024

Export date:	 24/10/2012
Export time:	 12:01:59

Participant:	 P36
Filter settings:

Eye: Average
Validity: Normal
Fixation filter: ClearView fixation filter
Fixation radius: 100
Min duration: 200

Timestamp	DateTimeStamp	DateTimeStampStartOffset	Number	GazePointXLeft	GazePointYLeft	CamXLeft	CamYLeft	DistanceLeft	PupilLeft	ValidityLeft	GazePointXRight	GazePointYRight	CamXRight	CamYRight	DistanceRight	PupilRight	ValidityRight	FixationIndex	GazePointX	GazePointY	Event	EventKey	Data1	Data2	Descriptor	StimuliName	StimuliID	MediaWidth	MediaHeight	MediaPosX	MediaPosY	MappedFixationPointX	MappedFixationPointY	FixationDuration	AoiIds	AoiNames	WebGroupImage	MappedGazeDataPointX	MappedGazeDataPointY	MicroSecondTimestamp	AbsoluteMicroSecondTimestamp	
0																					ImageStart	8	0	0	1964.287med.JPG																	
32	12:30:21.032	00:00:00.031	0	232.2801	589.1871	0.7494518	0.7325449	815.3914	2.994486	0	270.5048	502.7923	0.5331944	0.7499083	826.5109	3.287455	0		251	546						1964.287med.JPG	0	894	694	193	165				0	Content		58	381	31515	4056487553	
52	12:30:21.052	00:00:00.051	1	240.7027	459.6908	0.7526682	0.7322469	815.3914	3.065016	0	207.8366	502.1655	0.5336936	0.7494428	826.5109	3.085348	0		224	481						1964.287med.JPG	0	894	694	193	165				0	Content		31	316	51508	4056507546	
71	12:30:21.071	00:00:00.071	2	229.753	447.4095	0.7543017	0.7314526	822.9026	3.092715	0	260.9583	505.5156	0.535327	0.7486485	826.0574	3.188931	0		245	476						1964.287med.JPG	0	894	694	193	165				0	Content		52	311	71393	4056527431	
91	12:30:21.091	00:00:00.091	3	192.4729	497.3436	0.7518015	0.7305444	822.9026	3.007285	0	155.9681	500.1865	0.5354594	0.7474295	826.0574	3.015065	0		174	499						1964.287med.JPG	0	894	694	193	165				0	Content		-19	334	91415	4056547453	
111	12:30:21.111	00:00:00.111	4	240.3084	516.9892	0.7508417	0.729435	822.9026	3.140833	0	302.3201	573.4017	0.5344617	0.7462884	826.0574	3.357797	0		271	545						1964.287med.JPG	0	894	694	193	165				0	Content		78	380	111293	4056567331	
131	12:30:21.131	00:00:00.131	5	340.6783	496.7559	0.7501858	0.7284648	822.9026	3.024578	0	380.8981	570.2219	0.53386	0.7451767	826.0574	3.061715	0		361	533						1964.287med.JPG	0	894	694	193	165				0	Content		168	368	131143	4056587181	
151	12:30:21.151	00:00:00.151	6	-1280	-1024	0.5340738	0.7444478	-1	-1	4	350.4968	520.8139	0.5340738	0.7444478	826.0574	3.04084	0		350	521						1964.287med.JPG	0	894	694	193	165				0	Content		157	356	151139	4056607177	
171	12:30:21.171	00:00:00.171	7	-1280	-1024	0.7516888	0.726844	-1	-1	4	377.5309	556.7375	0.5352941	0.7444177	825.513	3.138303	0		378	557						1964.287med.JPG	0	894	694	193	165				0	Content		185	392	171018	4056627056	
191	12:30:21.191	00:00:00.191	8	325.0263	479.0868	0.751808	0.7283594	822.1248	3.100501	0	328.0637	473.6191	0.5353979	0.7448887	825.513	3.117449	0		327	476						1964.287med.JPG	0	894	694	193	165				0	Content		134	311	191012	4056647050	
211	12:30:21.211	00:00:00.210	9	-1280	-1024	0.5345364	0.7457709	-1	-1	4	393.067	478.3394	0.5345364	0.7457709	825.513	3.025975	0		393	478						1964.287med.JPG	0	894	694	193	165				0	Content		200	313	210884	4056666922	
231	12:30:21.231	00:00:00.230	10	723.7899	467.0117	0.755878	0.7303408	822.1248	2.896334	0	400.0147	557.2663	0.5344507	0.7468141	825.513	3.079051	0		562	512						1964.287med.JPG	0	894	694	193	165				0	Content		369	347	230886	4056686924	
251	12:30:21.251	00:00:00.250	11	383.5	499.5923	0.750818	0.7311932	822.1248	3.14442	0	366.5693	475.0147	0.5341091	0.7476718	825.513	3.020779	0		375	487						1964.287med.JPG	0	894	694	193	165				0	Content		182	322	250890	4056706928	
271	12:30:21.271	00:00:00.270	12	383.7891	502.426	0.7518474	0.7317582	820.2576	3.137413	0	360.0998	499.9644	0.5351385	0.7482368	823.2457	3.028554	0		372	501						1964.287med.JPG	0	894	694	193	165				0	Content		179	336	270767	4056726805	
291	12:30:21.291	00:00:00.290	13	342.5443	512.7003	0.7511824	0.7316928	820.2576	3.091604	0	377.526	484.5796	0.5344394	0.748219	823.2457	3.339852	0		360	499						1964.287med.JPG	0	894	694	193	165				0	Content		167	334	290755	4056746793	
311	12:30:21.311	00:00:00.310	14	-1280	-1024	0.5332927	0.7480212	-1	-1	4	403.2842	543.6327	0.5332927	0.7480212	823.2457	3.183431	0		403	544						1964.287med.JPG	0	894	694	193	165				0	Content		210	379	310683	4056766721	
331	12:30:21.331	00:00:00.330	15	537.6608	460.205	0.7487002	0.7307173	820.2576	3.362503	0	578.0437	493.188	0.5348842	0.7473528	823.2457	3.346063	0		558	477						1964.287med.JPG	0	894	694	193	165				0	Content		365	312	330666	4056786704	
351	12:30:21.351	00:00:00.350	16	-1280	-1024	0.5341404	0.7467888	-1	-1	4	655.9404	458.5687	0.5341404	0.7467888	823.2457	3.037597	0		656	459						1964.287med.JPG	0	894	694	193	165				0	Content		463	294	350559	4056806597	
